2026-09-11 02:48:04,890 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-11 02:48:25,575 INFO  SwAddin.cs: 294 - Assembly export called for file final.SLDASM
2026-09-11 02:48:27,072 INFO  SwAddin.cs: 313 - Saving assembly
2026-09-11 02:48:27,352 INFO  SwAddin.cs: 316 - Opening property manager
2026-09-11 02:48:27,352 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from final.SLDASM
2026-09-11 02:48:27,353 INFO  ExportHelperExtension.cs: 1136 - Found 53 in final.SLDASM
2026-09-11 02:48:27,353 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in final.SLDASM
2026-09-11 02:48:27,353 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-09-11 02:48:27,354 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2026-09-11 02:48:27,354 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from left_foot_back-1
2026-09-11 02:48:27,354 INFO  ExportHelperExtension.cs: 1136 - Found 71 in left_foot_back-1
2026-09-11 02:48:27,354 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in left_foot_back-1
2026-09-11 02:48:27,355 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from right_foot_after-1
2026-09-11 02:48:27,355 INFO  ExportHelperExtension.cs: 1136 - Found 71 in right_foot_after-1
2026-09-11 02:48:27,355 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in right_foot_after-1
2026-09-11 02:48:27,355 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from left_foot_after-1
2026-09-11 02:48:27,356 INFO  ExportHelperExtension.cs: 1136 - Found 71 in left_foot_after-1
2026-09-11 02:48:27,356 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in left_foot_after-1
2026-09-11 02:48:27,356 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Right_foot_bacl-1
2026-09-11 02:48:27,357 INFO  ExportHelperExtension.cs: 1136 - Found 72 in Right_foot_bacl-1
2026-09-11 02:48:27,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Right_foot_bacl-1
